research_scope,source_dof,seeds,trees,rate_profile,static_ratio,loss,loss_num,loss_den,receivers,feedback_rtt_ticks,protocol,receiver_observations,receiver_completion_ticks_sum,mean_receiver_completion_ticks,p95_receiver_completion_ticks,barrier_completion_ticks_sum,mean_barrier_completion_ticks,p95_barrier_completion_ticks,sender_stop_ticks_sum,mean_sender_stop_ticks,p95_sender_stop_ticks,total_emissions_sum,mean_total_emissions,p95_total_emissions,ownership_wasted_deliveries_sum,mean_ownership_wasted_deliveries,p95_ownership_wasted_deliveries,post_completion_tail_deliveries_sum,mean_post_completion_tail_deliveries,p95_post_completion_tail_deliveries,post_completion_tail_emissions_sum,mean_post_completion_tail_emissions,p95_post_completion_tail_emissions,opportunity_weighted_tree_utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,8,per_stripe_fec,1536,13889123,9042.397786,12400,4695567,9171.029297,12510,4696079,9172.029297,12511,5066405,9895.322266,12427,2441062,4767.699219,11916,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,8,pooled_rounds,1536,11910545,7754.261068,10335,4020041,7851.642578,10440,4024137,7859.642578,10448,4298395,8395.302734,8729,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.997415034
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,8,pooled_carousel,1536,11898001,7746.094401,10328,4014343,7840.513672,10432,4018439,7848.513672,10440,4302803,8403.912109,8735,0,0.000000,0,175292,342.367188,920,4495,8.779297,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,64,equal_split_striping,1536,14113954,9188.772135,12539,4809833,9394.205078,12702,4842601,9458.205078,12766,4311713,8421.314453,8787,200526,391.652344,984,0,0.000000,0,0,0.000000,0,0.822207369
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,64,rate_proportional_striping,1536,14113954,9188.772135,12539,4809833,9394.205078,12702,4842601,9458.205078,12766,4311713,8421.314453,8787,200526,391.652344,984,0,0.000000,0,0,0.000000,0,0.822207369
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,64,per_stripe_fec,1536,13889123,9042.397786,12400,4695567,9171.029297,12510,4696079,9172.029297,12511,5066405,9895.322266,12427,2441062,4767.699219,11916,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,64,pooled_rounds,1536,12003306,7814.652344,10391,4055263,7920.435547,10512,4088031,7984.435547,10576,4298008,8394.546875,8729,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.979188747
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,64,pooled_carousel,1536,11898001,7746.094401,10328,4014343,7840.513672,10432,4047111,7904.513672,10496,4338980,8474.570312,8799,0,0.000000,0,283164,553.054688,1149,40672,79.437500,117,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,512,equal_split_striping,1536,14870742,9681.472656,13022,5106252,9973.148438,13331,5368396,10485.148438,13843,4312317,8422.494141,8771,201545,393.642578,1013,0,0.000000,0,0,0.000000,0,0.731968993
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,512,rate_proportional_striping,1536,14870742,9681.472656,13022,5106252,9973.148438,13331,5368396,10485.148438,13843,4312317,8422.494141,8771,201545,393.642578,1013,0,0.000000,0,0,0.000000,0,0.731968993
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,512,per_stripe_fec,1536,13889123,9042.397786,12400,4695567,9171.029297,12510,4696079,9172.029297,12511,5066405,9895.322266,12427,2441062,4767.699219,11916,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,512,pooled_rounds,1536,12742113,8295.646484,10864,4330601,8458.205078,11071,4592745,8970.205078,11583,4297784,8394.109375,8728,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.858770853
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,3,512,pooled_carousel,1536,11898001,7746.094401,10328,4014343,7840.513672,10432,4276487,8352.513672,10944,4623123,9029.537109,9444,0,0.000000,0,1127767,2202.669922,3193,324815,634.404297,935,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,8,equal_split_striping,4096,37352293,9119.212158,12446,4885703,9542.388672,12918,4889799,9550.388672,12926,4400093,8593.931641,8940,1263910,2468.574219,4731,0,0.000000,0,0,0.000000,0,0.832198478
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,8,rate_proportional_striping,4096,37352293,9119.212158,12446,4885703,9542.388672,12918,4889799,9550.388672,12926,4400093,8593.931641,8940,1263910,2468.574219,4731,0,0.000000,0,0,0.000000,0,0.832198478
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,8,per_stripe_fec,4096,36998023,9032.720459,12300,4780977,9337.845703,12600,4781489,9338.845703,12601,5165543,10088.951172,12643,7326009,14308.611328,34652,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,8,pooled_rounds,4096,31737327,7748.370850,10320,4070930,7951.035156,10591,4075026,7959.035156,10599,4355119,8506.091797,8808,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.997452500
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,8,pooled_carousel,4096,31708026,7741.217285,10314,4065677,7940.775391,10578,4069773,7948.775391,10586,4359661,8514.962891,8817,0,0.000000,0,942596,1841.007812,3961,4506,8.800781,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,64,equal_split_striping,4096,37598367,9179.288818,12500,4926448,9621.968750,13039,4959216,9685.968750,13103,4399261,8592.306641,8940,1258169,2457.361328,4730,0,0.000000,0,0,0.000000,0,0.818391338
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,64,rate_proportional_striping,4096,37598367,9179.288818,12500,4926448,9621.968750,13039,4959216,9685.968750,13103,4399261,8592.306641,8940,1258169,2457.361328,4730,0,0.000000,0,0,0.000000,0,0.818391338
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,64,per_stripe_fec,4096,36998023,9032.720459,12300,4780977,9337.845703,12600,4781489,9338.845703,12601,5165543,10088.951172,12643,7326009,14308.611328,34652,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,64,pooled_rounds,4096,31979431,7807.478271,10380,4111350,8029.980469,10787,4144118,8093.980469,10851,4354774,8505.417969,8804,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.978096685
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,64,pooled_carousel,4096,31708026,7741.217285,10314,4065677,7940.775391,10578,4098445,8004.775391,10642,4396031,8585.998047,8892,0,0.000000,0,1230862,2404.027344,4510,40876,79.835938,118,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,512,equal_split_striping,4096,39559629,9658.112549,13002,5258341,10270.197266,13742,5520485,10782.197266,14254,4399607,8592.982422,8937,1260405,2461.728516,4688,0,0.000000,0,0,0.000000,0,0.725955406
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,512,rate_proportional_striping,4096,39559629,9658.112549,13002,5258341,10270.197266,13742,5520485,10782.197266,14254,4399607,8592.982422,8937,1260405,2461.728516,4688,0,0.000000,0,0,0.000000,0,0.725955406
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,512,per_stripe_fec,4096,36998023,9032.720459,12300,4780977,9337.845703,12600,4781489,9338.845703,12601,5165543,10088.951172,12643,7326009,14308.611328,34652,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,512,pooled_rounds,4096,33895687,8275.314209,10855,4410494,8614.246094,11362,4672638,9126.246094,11874,4354219,8504.333984,8808,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.853994991
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,2,seeded-bounded-random-walk,,ge-long-1.089pct,11,1010,8,512,pooled_carousel,4096,31708026,7741.217285,10314,4065677,7940.775391,10578,4327821,8452.775391,11090,4681685,9143.916016,9543,0,0.000000,0,3494698,6825.582031,9750,326530,637.753906,935,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,8,equal_split_striping,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,8,rate_proportional_striping,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,8,per_stripe_fec,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,8,pooled_rounds,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,8,pooled_carousel,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4208640,8220.000000,8220,0,0.000000,0,14336,28.000000,28,14336,28.000000,28,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,64,equal_split_striping,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,64,rate_proportional_striping,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,64,per_stripe_fec,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,64,pooled_rounds,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,64,pooled_carousel,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4323328,8444.000000,8444,0,0.000000,0,129024,252.000000,252,129024,252.000000,252,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,512,equal_split_striping,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,512,rate_proportional_striping,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,512,per_stripe_fec,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,512,pooled_rounds,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,1,512,pooled_carousel,512,1048576,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,5240832,10236.000000,10236,0,0.000000,0,1046528,2044.000000,2044,1046528,2044.000000,2044,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,8,equal_split_striping,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,8,rate_proportional_striping,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,8,per_stripe_fec,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,8,pooled_rounds,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,8,pooled_carousel,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4208640,8220.000000,8220,0,0.000000,0,43008,84.000000,84,14336,28.000000,28,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,64,equal_split_striping,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,64,rate_proportional_striping,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,64,per_stripe_fec,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,64,pooled_rounds,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,64,pooled_carousel,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4323328,8444.000000,8444,0,0.000000,0,387072,756.000000,756,129024,252.000000,252,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,512,equal_split_striping,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,512,rate_proportional_striping,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,512,per_stripe_fec,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,512,pooled_rounds,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,3,512,pooled_carousel,1536,3145728,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,5240832,10236.000000,10236,0,0.000000,0,3139584,6132.000000,6132,1046528,2044.000000,2044,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,8,equal_split_striping,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,8,rate_proportional_striping,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,8,per_stripe_fec,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,8,pooled_rounds,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996593674
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,8,pooled_carousel,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1052672,2056.000000,2056,4208640,8220.000000,8220,0,0.000000,0,114688,224.000000,224,14336,28.000000,28,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,64,equal_split_striping,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,64,rate_proportional_striping,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,64,per_stripe_fec,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,64,pooled_rounds,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.970156324
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,64,pooled_carousel,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1081344,2112.000000,2112,4323328,8444.000000,8444,0,0.000000,0,1032192,2016.000000,2016,129024,252.000000,252,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,512,equal_split_striping,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,512,rate_proportional_striping,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,512,per_stripe_fec,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1049088,2049.000000,2049,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,512,pooled_rounds,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.800312622
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-1to1,1,none,0,1,8,512,pooled_carousel,4096,8388608,2048.000000,2048,1048576,2048.000000,2048,1310720,2560.000000,2560,5240832,10236.000000,10236,0,0.000000,0,8372224,16352.000000,16352,1046528,2044.000000,2044,1.000000000
