research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,tree_index,emissions_sum,available_opportunities_sum,utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,equal_split_striping,1,1055180,1057613,0.997699537
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,equal_split_striping,2,1055226,1057613,0.997743031
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,equal_split_striping,3,1055178,1057613,0.997697646
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,rate_proportional_striping,0,2410748,2424741,0.994229074
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,rate_proportional_striping,1,603548,605829,0.996234911
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,rate_proportional_striping,2,603151,605829,0.995579611
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,rate_proportional_striping,3,603062,605829,0.995432705
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,per_stripe_fec,0,2416773,2416773,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,per_stripe_fec,1,604180,604180,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,per_stripe_fec,2,603993,603993,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,per_stripe_fec,3,603847,603847,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_rounds,0,2411073,2418941,0.996747337
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_rounds,1,602424,604446,0.996654788
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_rounds,2,602332,604446,0.996502583
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_rounds,3,602257,604446,0.996378502
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_carousel,0,2414365,2414365,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_carousel,1,603301,603301,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_carousel,2,603301,603301,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,8,pooled_carousel,3,603301,603301,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,equal_split_striping,0,1055167,4295280,0.245657326
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,equal_split_striping,1,1055172,1073436,0.982985478
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,equal_split_striping,2,1055225,1073436,0.983034853
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,equal_split_striping,3,1055182,1073436,0.982994794
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,rate_proportional_striping,0,2410759,2488798,0.968643900
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,rate_proportional_striping,1,603552,621843,0.970585823
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,rate_proportional_striping,2,603141,621843,0.969924885
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,rate_proportional_striping,3,603065,621843,0.969802667
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,per_stripe_fec,0,2416773,2416773,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,per_stripe_fec,1,604180,604180,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,per_stripe_fec,2,603993,603993,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,per_stripe_fec,3,603847,603847,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_rounds,0,2411084,2482400,0.971271350
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_rounds,1,602426,620310,0.971169254
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_rounds,2,602333,620310,0.971019329
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_rounds,3,602257,620310,0.970896810
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_carousel,0,2443037,2443037,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_carousel,1,610469,610469,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_carousel,2,610469,610469,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,64,pooled_carousel,3,610469,610469,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,equal_split_striping,0,1055183,4812652,0.219251880
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,equal_split_striping,1,1055171,1202782,0.877275350
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,equal_split_striping,2,1055224,1202782,0.877319414
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,equal_split_striping,3,1055185,1202782,0.877286990
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,rate_proportional_striping,0,2410757,2999760,0.803649959
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,rate_proportional_striping,1,603562,749585,0.805194874
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,rate_proportional_striping,2,603134,749585,0.804623892
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,rate_proportional_striping,3,603051,749585,0.804513164
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,per_stripe_fec,0,2416773,2416773,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,per_stripe_fec,1,604180,604180,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,per_stripe_fec,2,603993,603993,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,per_stripe_fec,3,603847,603847,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_rounds,0,2411067,2980832,0.808857057
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_rounds,1,602430,744918,0.808719886
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_rounds,2,602334,744918,0.808591013
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_rounds,3,602257,744918,0.808487646
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_carousel,0,2672413,2672413,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_carousel,1,667813,667813,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_carousel,2,667813,667813,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,3,512,pooled_carousel,3,667813,667813,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,equal_split_striping,0,1056344,4235864,0.249381000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,equal_split_striping,1,1056195,1058582,0.997745097
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,equal_split_striping,2,1056333,1058582,0.997875460
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,equal_split_striping,3,1056279,1058582,0.997824448
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,rate_proportional_striping,0,2412352,2427358,0.993817970
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,rate_proportional_striping,1,604345,606466,0.996502689
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,rate_proportional_striping,2,603938,606466,0.995831588
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,rate_proportional_striping,3,603873,606466,0.995724410
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,per_stripe_fec,0,2419371,2419371,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,per_stripe_fec,1,604840,604840,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,per_stripe_fec,2,604650,604650,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,per_stripe_fec,3,604497,604497,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_rounds,0,2412206,2420130,0.996725796
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_rounds,1,602718,604755,0.996631694
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_rounds,2,602626,604755,0.996479566
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_rounds,3,602561,604755,0.996372085
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_carousel,0,2415529,2415529,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_carousel,1,603606,603606,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_carousel,2,603606,603606,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,8,pooled_carousel,3,603606,603606,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,equal_split_striping,0,1056335,4302236,0.245531626
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,equal_split_striping,1,1056195,1075175,0.982347060
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,equal_split_striping,2,1056325,1075175,0.982467970
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,equal_split_striping,3,1056290,1075175,0.982435417
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,rate_proportional_striping,0,2412344,2492238,0.967942869
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,rate_proportional_striping,1,604354,622686,0.970559801
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,rate_proportional_striping,2,603919,622686,0.969861214
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,rate_proportional_striping,3,603885,622686,0.969806612
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,per_stripe_fec,0,2419371,2419371,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,per_stripe_fec,1,604840,604840,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,per_stripe_fec,2,604650,604650,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,per_stripe_fec,3,604497,604497,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_rounds,0,2412213,2483718,0.971210500
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_rounds,1,602714,620651,0.971099700
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_rounds,2,602625,620651,0.970956302
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_rounds,3,602561,620651,0.970853185
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_carousel,0,2444201,2444201,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_carousel,1,610774,610774,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_carousel,2,610774,610774,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,64,pooled_carousel,3,610774,610774,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,equal_split_striping,0,1056342,4825876,0.218891244
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,equal_split_striping,1,1056191,1206088,0.875716366
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,equal_split_striping,2,1056308,1206088,0.875813373
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,equal_split_striping,3,1056297,1206088,0.875804253
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,rate_proportional_striping,0,2412348,3011994,0.800913946
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,rate_proportional_striping,1,604365,752628,0.803006266
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,rate_proportional_striping,2,603925,752628,0.802421648
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,rate_proportional_striping,3,603868,752628,0.802345913
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,per_stripe_fec,0,2419371,2419371,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,per_stripe_fec,1,604840,604840,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,per_stripe_fec,2,604650,604650,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,per_stripe_fec,3,604497,604497,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_rounds,0,2412186,2978885,0.809761370
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_rounds,1,602716,744443,0.809620078
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_rounds,2,602626,744443,0.809499183
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_rounds,3,602561,744443,0.809411869
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_carousel,0,2673577,2673577,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_carousel,1,668118,668118,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_carousel,2,668118,668118,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-0.5pct,8,512,pooled_carousel,3,668118,668118,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,equal_split_striping,0,1070016,4300303,0.248823397
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,equal_split_striping,1,1070053,1074731,0.995647283
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,equal_split_striping,2,1070000,1074731,0.995597968
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,equal_split_striping,3,1069663,1074731,0.995284401
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,rate_proportional_striping,0,2445704,2466228,0.991677979
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,rate_proportional_striping,1,611739,616297,0.992604215
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,rate_proportional_striping,2,611479,616297,0.992182341
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,rate_proportional_striping,3,611067,616297,0.991513832
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,per_stripe_fec,0,2454971,2454971,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,per_stripe_fec,1,613689,613689,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,per_stripe_fec,2,613531,613531,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,per_stripe_fec,3,613382,613382,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_rounds,0,2446380,2457230,0.995584459
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_rounds,1,611374,613995,0.995731236
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_rounds,2,611206,613995,0.995457618
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_rounds,3,611043,613995,0.995192143
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_carousel,0,2449707,2449707,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_carousel,1,612155,612155,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_carousel,2,612155,612155,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,8,pooled_carousel,3,612155,612155,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,equal_split_striping,0,1070007,4387180,0.243894028
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,equal_split_striping,1,1070057,1096446,0.975932239
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,equal_split_striping,2,1070001,1096446,0.975881165
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,equal_split_striping,3,1069657,1096446,0.975567424
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,rate_proportional_striping,0,2445735,2552667,0.958109695
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,rate_proportional_striping,1,611769,637902,0.959032892
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,rate_proportional_striping,2,611493,637902,0.958600224
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,rate_proportional_striping,3,611067,637902,0.957932410
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,per_stripe_fec,0,2454971,2454971,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,per_stripe_fec,1,613689,613689,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,static-4to1,bec-2.0pct,1,64,per_stripe_fec,2,613531,613531,1.000000000
