research_scope,source_dof,seeds,trees,rate_profile,loss,loss_num,loss_den,receivers,feedback_rtt_ticks,striping_minus_pooling_ticks_sum,mean_striping_minus_pooling_ticks,p95_striping_minus_pooling_ticks,per_stripe_ownership_waste_sum,mean_per_stripe_ownership_waste,p95_per_stripe_ownership_waste,pearson_gap_vs_ownership_waste,per_stripe_minus_carousel_emissions_sum,mean_per_stripe_minus_carousel_emissions,pearson_gap_vs_emission_gap,rounds_minus_carousel_ticks_sum,mean_rounds_minus_carousel_ticks,p95_rounds_minus_carousel_ticks,rounds_minus_carousel_emissions_sum,mean_rounds_minus_carousel_emissions,carousel_tail_deliveries_sum,mean_carousel_tail_deliveries,carousel_tail_emissions_sum,mean_carousel_tail_emissions,mean_carousel_tail_emission_fraction
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,11,1010,8,64,666291,1301.349609,3096,10734079,20964.998047,48057,0.998027953,1189533,2323.306641,0.999998641,48032,93.812500,189,-60933,-119.009766,1328570,2594.863281,59993,117.173828,0.013612025
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,ge-long-1.089pct,11,1010,8,512,666291,1301.349609,3096,10734079,20964.998047,48057,0.998027953,759453,1483.306641,0.999998641,368018,718.785156,1123,-491266,-959.503906,4735606,9249.230469,490073,957.173828,0.101308483
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,1,8,121856,238.000000,238,229376,448.000000,448,,222208,434.000000,,0,0.000000,0,-7168,-14.000000,7168,14.000000,7168,14.000000,0.001706069
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,1,64,121856,238.000000,238,229376,448.000000,448,,168448,329.000000,,0,0.000000,0,-60928,-119.000000,60928,119.000000,60928,119.000000,0.014318373
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,1,512,121856,238.000000,238,229376,448.000000,448,,-261632,-511.000000,,0,0.000000,0,-491008,-959.000000,491008,959.000000,491008,959.000000,0.104797290
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,3,8,121856,238.000000,238,688128,1344.000000,1344,,222208,434.000000,,0,0.000000,0,-7168,-14.000000,21504,42.000000,7168,14.000000,0.001706069
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,3,64,121856,238.000000,238,688128,1344.000000,1344,,168448,329.000000,,0,0.000000,0,-60928,-119.000000,182784,357.000000,60928,119.000000,0.014318373
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,3,512,121856,238.000000,238,688128,1344.000000,1344,,-261632,-511.000000,,0,0.000000,0,-491008,-959.000000,1473024,2877.000000,491008,959.000000,0.104797290
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,8,8,121856,238.000000,238,1835008,3584.000000,3584,,222208,434.000000,,0,0.000000,0,-7168,-14.000000,57344,112.000000,7168,14.000000,0.001706069
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,8,64,121856,238.000000,238,1835008,3584.000000,3584,,168448,329.000000,,0,0.000000,0,-60928,-119.000000,487424,952.000000,60928,119.000000,0.014318373
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,none,0,1,8,512,121856,238.000000,238,1835008,3584.000000,3584,,-261632,-511.000000,,0,0.000000,0,-491008,-959.000000,3928064,7672.000000,491008,959.000000,0.104797290
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,1,8,142752,278.812500,304,267134,521.746094,564,0.992834480,262288,512.281250,0.994129850,4462,8.714844,16,-6231,-12.169922,6194,12.097656,6221,12.150391,0.001473626
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,1,64,142752,278.812500,304,267134,521.746094,564,0.992834480,208528,407.281250,0.994129850,39158,76.480469,128,-59978,-117.144531,59655,116.513672,59981,117.150391,0.014029596
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,1,512,142752,278.812500,304,267134,521.746094,564,0.992834480,-221552,-432.718750,0.994129850,311475,608.349609,1024,-490063,-957.154297,487572,952.289062,490061,957.150391,0.104148660
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,3,8,147556,288.195312,312,836188,1633.179688,1752,0.980907641,271122,529.535156,0.993266616,4565,8.916016,16,-6264,-12.234375,26885,52.509766,6257,12.220703,0.001481215
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,3,64,147556,288.195312,312,836188,1633.179688,1752,0.980907641,217362,424.535156,0.993266616,40006,78.136719,128,-60011,-117.208984,187329,365.876953,60017,117.220703,0.014029236
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,3,512,147556,288.195312,312,836188,1633.179688,1752,0.980907641,-212718,-415.464844,0.993266616,315520,616.250000,1024,-490105,-957.236328,1471230,2873.496094,490097,957.220703,0.104097110
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,8,8,150942,294.808594,315,2300427,4493.021484,4787,0.978153984,277704,542.390625,0.992807212,4779,9.333984,16,-6559,-12.810547,89869,175.525391,6560,12.812500,0.001552097
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,8,64,150942,294.808594,315,2300427,4493.021484,4787,0.978153984,223944,437.390625,0.992807212,40541,79.181641,128,-60337,-117.845703,517822,1011.371094,60320,117.812500,0.014092473
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-0.5pct,5,1000,8,512,150942,294.808594,315,2300427,4493.021484,4787,0.978153984,-206136,-402.609375,0.992807212,320096,625.187500,1024,-490431,-957.873047,3941246,7697.746094,490400,957.812500,0.104110518
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,1,8,183860,359.101562,400,338698,661.519531,733,0.995183250,339430,662.949219,0.998457434,7587,14.818359,20,-6115,-11.943359,5973,11.666016,6091,11.896484,0.001421005
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,1,64,183860,359.101562,400,338698,661.519531,733,0.995183250,285670,557.949219,0.998457434,65663,128.248047,130,-59842,-116.878906,58654,114.558594,59851,116.896484,0.013790032
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,1,512,183860,359.101562,400,338698,661.519531,733,0.995183250,-144410,-282.050781,0.998457434,525132,1025.648438,1532,-489961,-956.955078,480188,937.867188,489931,956.896484,0.102705648
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,3,8,192020,375.039062,408,1077988,2105.445312,2298,0.981981534,354665,692.705078,0.997631838,7577,14.798828,21,-6194,-12.097656,35255,68.857422,6195,12.099609,0.001443339
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,3,64,192020,375.039062,408,1077988,2105.445312,2298,0.981981534,300905,587.705078,0.997631838,66519,129.919922,190,-59906,-117.003906,193284,377.507812,59955,117.099609,0.013795790
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,3,512,192020,375.039062,408,1077988,2105.445312,2298,0.981981534,-129175,-252.294922,0.997631838,535288,1045.484375,1534,-489996,-957.023438,1457759,2847.185547,490035,957.099609,0.102604266
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,8,8,199183,389.029297,428,3009975,5878.857422,6429,0.981276757,368179,719.099609,0.997865585,7680,15.000000,22,-6153,-12.017578,123678,241.558594,6164,12.039062,0.001434917
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,8,64,199183,389.029297,428,3009975,5878.857422,6429,0.981276757,314419,614.099609,0.997865585,67532,131.898438,191,-59836,-116.867188,545007,1064.466797,59924,117.039062,0.013777282
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,bec-2.0pct,2,100,8,512,199183,389.029297,428,3009975,5878.857422,6429,0.981276757,-115661,-225.900391,0.997865585,541390,1057.402344,1535,-489954,-956.941406,3916856,7650.109375,490004,957.039062,0.102520756
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,1,8,212827,415.677734,608,395491,772.443359,1120,0.998202013,393742,769.027344,0.999921260,4751,9.279297,16,-6218,-12.144531,6129,11.970703,6180,12.070312,0.001455182
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,1,64,212827,415.677734,608,395491,772.443359,1120,0.998202013,339982,664.027344,0.999921260,40672,79.437500,129,-60087,-117.357422,59347,115.912109,59940,117.070312,0.013937425
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,1,512,212827,415.677734,608,395491,772.443359,1120,0.998202013,-90098,-175.972656,0.999921260,321579,628.083984,1025,-490132,-957.289062,484467,946.224609,490020,957.070312,0.103582300
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,3,8,257508,502.945312,694,1486966,2904.230469,3954,0.993828180,477568,932.750000,0.999919811,5087,9.935547,16,-6199,-12.107422,70175,137.060547,6162,12.035156,0.001444875
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,3,64,257508,502.945312,694,1486966,2904.230469,3954,0.993828180,423808,827.750000,0.999919811,43547,85.052734,131,-59908,-117.007812,229697,448.626953,59922,117.035156,0.013875683
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,3,512,257508,502.945312,694,1486966,2904.230469,3954,0.993828180,-6272,-12.250000,0.999919811,339581,663.244141,1027,-490025,-957.080078,1505302,2940.042969,490002,957.035156,0.103189381
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,8,8,296301,578.712891,776,4651193,9084.361328,12046,0.992657326,550415,1075.029297,0.999923820,5259,10.271484,16,-6255,-12.216797,295969,578.064453,6217,12.142578,0.001453226
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,8,64,296301,578.712891,776,4651193,9084.361328,12046,0.992657326,496655,970.029297,0.999923820,44186,86.300781,131,-60126,-117.433594,721403,1408.990234,59977,117.142578,0.013845653
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-short-1.089pct,11,1010,8,512,296301,578.712891,776,4651193,9084.361328,12046,0.992657326,66575,130.029297,0.999923820,354282,691.957031,1028,-490154,-957.332031,4124434,8055.535156,490057,957.142578,0.102911878
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,1,8,249191,486.701172,1308,459711,897.873047,2366,0.997543611,461948,902.242188,0.999994202,5290,10.332031,18,-6222,-12.152344,6144,12.000000,6208,12.125000,0.001460908
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,1,64,249191,486.701172,1308,459711,897.873047,2366,0.997543611,408188,797.242188,0.999994202,39986,78.097656,152,-60258,-117.691406,59273,115.767578,59968,117.125000,0.013935763
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,1,512,249191,486.701172,1308,459711,897.873047,2366,0.997543611,-21892,-42.757812,0.999994202,313039,611.404297,1024,-490934,-958.855469,484325,945.947266,490048,957.125000,0.103533025
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,3,8,399506,780.285156,1543,2371248,4631.343750,9156,0.995857961,743405,1451.962891,0.999994724,8696,16.984375,23,-5779,-11.287109,172399,336.716797,6081,11.876953,0.001414523
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,3,64,399506,780.285156,1543,2371248,4631.343750,9156,0.995857961,689645,1346.962891,0.999994724,47374,92.527344,191,-60356,-117.882812,331874,648.191406,59841,116.876953,0.013747902
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,3,512,399506,780.285156,1543,2371248,4631.343750,9156,0.995857961,259565,506.962891,0.999994724,348017,679.720703,1070,-491375,-959.716797,1606702,3138.089844,489921,956.876953,0.102433566
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,8,8,574478,1122.027344,2000,9404186,18367.550781,31825,0.992664237,1071375,2092.529297,0.999993688,7702,15.042969,24,-6031,-11.779297,935780,1827.695312,6189,12.087891,0.001419731
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,8,64,574478,1122.027344,2000,9404186,18367.550781,31825,0.992664237,1017615,1987.529297,0.999993688,51824,101.218750,191,-60249,-117.673828,1361266,2658.722656,59949,117.087891,0.013584529
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,ge-long-1.089pct,11,1010,8,512,574478,1122.027344,2000,9404186,18367.550781,31825,0.992664237,587535,1147.529297,0.999993688,378822,739.886719,1091,-491130,-959.238281,4764811,9306.271484,490029,957.087891,0.101180542
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,1,8,810246,1582.511719,2573,3563907,6960.755859,11304,0.912468438,3547448,6928.609375,0.913035440,0,0.000000,0,-16459,-32.146484,16459,32.146484,16459,32.146484,0.003908793
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,1,64,810246,1582.511719,2573,3563907,6960.755859,11304,0.912468438,3419242,6678.207031,0.917236610,0,0.000000,0,-144665,-282.548828,144665,282.548828,144665,282.548828,0.033340870
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,1,512,810246,1582.511719,2573,3563907,6960.755859,11304,0.912468438,2398068,4683.726562,0.949828398,0,0.000000,0,-1165839,-2277.029297,1165839,2277.029297,1165839,2277.029297,0.217501473
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,3,8,810246,1582.511719,2573,10691721,20882.267578,33912,0.912468438,3547448,6928.609375,0.913035440,0,0.000000,0,-16459,-32.146484,49377,96.439453,16459,32.146484,0.003908793
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,3,64,810246,1582.511719,2573,10691721,20882.267578,33912,0.912468438,3419242,6678.207031,0.917236610,0,0.000000,0,-144665,-282.548828,433995,847.646484,144665,282.548828,0.033340870
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,3,512,810246,1582.511719,2573,10691721,20882.267578,33912,0.912468438,2398068,4683.726562,0.949828398,0,0.000000,0,-1165839,-2277.029297,3497517,6831.087891,1165839,2277.029297,0.217501473
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,8,8,810246,1582.511719,2573,28511256,55686.046875,90432,0.912468438,3547448,6928.609375,0.913035440,0,0.000000,0,-16459,-32.146484,131672,257.171875,16459,32.146484,0.003908793
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,8,64,810246,1582.511719,2573,28511256,55686.046875,90432,0.912468438,3419242,6678.207031,0.917236610,0,0.000000,0,-144665,-282.548828,1157320,2260.390625,144665,282.548828,0.033340870
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,none,0,1,8,512,810246,1582.511719,2573,28511256,55686.046875,90432,0.912468438,2398068,4683.726562,0.949828398,0,0.000000,0,-1165839,-2277.029297,9326712,18216.234375,1165839,2277.029297,0.217501473
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,1,8,805582,1573.402344,2692,3506377,6848.392578,11680,0.922161178,3507575,6850.732422,0.922666727,4442,8.675781,16,-16627,-32.474609,16546,32.316406,16629,32.478516,0.003929332
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,1,64,805582,1573.402344,2692,3506377,6848.392578,11680,0.922161178,3379339,6600.271484,0.926610308,39376,76.906250,128,-144847,-282.904297,144123,281.490234,144865,282.939453,0.033223990
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,1,512,805582,1573.402344,2692,3506377,6848.392578,11680,0.922161178,2353476,4596.632812,0.955760416,311923,609.224609,1024,-1170719,-2286.560547,1164802,2275.003906,1170728,2286.578125,0.217360339
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,3,8,807637,1577.416016,2700,10554715,20614.677734,35128,0.922142705,3516678,6868.511719,0.922704646,4608,9.000000,16,-16576,-32.375000,57695,112.685547,16595,32.412109,0.003918814
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,3,64,807637,1577.416016,2700,10554715,20614.677734,35128,0.922142705,3388454,6618.074219,0.926625802,40287,78.685547,128,-144787,-282.787109,440454,860.261719,144819,282.849609,0.033193106
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,3,512,807637,1577.416016,2700,10554715,20614.677734,35128,0.922142705,2362588,4614.429688,0.955712537,318607,622.279297,1025,-1170664,-2286.453125,3502771,6841.349609,1170685,2286.494141,0.217244502
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,8,8,809308,1580.679688,2716,28223113,55123.267578,93649,0.922165430,3524327,6883.451172,0.922716179,4596,8.976562,16,-16658,-32.535156,169525,331.103516,16659,32.537109,0.003932178
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,8,64,809308,1580.679688,2716,28223113,55123.267578,93649,0.922165430,3396101,6633.009766,0.926628863,41371,80.802734,128,-144854,-282.917969,1190269,2324.744141,144885,282.978516,0.033193892
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-0.5pct,5,1000,8,512,809308,1580.679688,2716,28223113,55123.267578,93649,0.922165430,2370198,4629.292969,0.955673152,319621,624.259766,1025,-1170782,-2286.683594,9356554,18274.519531,1170788,2286.695312,0.217186153
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,1,8,825125,1611.572266,2654,3562945,6958.876953,11413,0.931032260,3619696,7069.718750,0.931395867,7638,14.917969,23,-16697,-32.611328,16353,31.939453,16673,32.564453,0.003880209
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,1,64,825125,1611.572266,2654,3562945,6958.876953,11413,0.931032260,3491616,6819.562500,0.934676082,66039,128.982422,190,-144763,-282.740234,141790,276.933594,144753,282.720703,0.032712439
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,1,512,825125,1611.572266,2654,3562945,6958.876953,11413,0.931032260,2467335,4819.013672,0.959389410,532336,1039.718750,1532,-1168990,-2283.183594,1145482,2237.269531,1169034,2283.269531,0.214529402
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,3,8,830374,1621.824219,2703,10775363,21045.630859,34410,0.931033367,3642737,7114.720703,0.931404813,7678,14.996094,22,-16659,-32.537109,66356,129.601562,16663,32.544922,0.003872597
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,3,64,830374,1621.824219,2703,10775363,21045.630859,34410,0.931033367,3514667,6864.583984,0.934664509,66437,129.759766,190,-144799,-282.810547,442738,864.722656,144733,282.681641,0.032664713
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,3,512,830374,1621.824219,2703,10775363,21045.630859,34410,0.931033367,2490310,4863.886719,0.959238222,536362,1047.582031,1529,-1169128,-2283.453125,3454412,6746.898438,1169090,2283.378906,0.214306507
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,seeded-bounded-random-walk,bec-2.0pct,2,100,8,8,834347,1629.583984,2706,28904178,56453.472656,91969,0.930827363,3660476,7149.367188,0.931280183,7618,14.878906,22,-16680,-32.578125,205958,402.261719,16669,32.556641,0.003870866
