research_scope,source_dof,seeds,trees,rate_profile,loss,receivers,feedback_rtt_ticks,protocol,receiver_index,completion_ticks_sum,mean_completion_ticks,p95_completion_ticks
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,8,pooled_carousel,0,2044421,3993.009766,5156
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,8,pooled_carousel,1,2044480,3993.125000,5151
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,8,pooled_carousel,2,2044517,3993.197266,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,equal_split_striping,0,3067292,5990.804688,8116
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,equal_split_striping,1,3069321,5994.767578,8088
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,equal_split_striping,2,3068021,5992.228516,8074
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,rate_proportional_striping,0,3067292,5990.804688,8116
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,rate_proportional_striping,1,3069321,5994.767578,8088
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,rate_proportional_striping,2,3068021,5992.228516,8074
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,per_stripe_fec,0,2972225,5805.126953,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,per_stripe_fec,1,2972711,5806.076172,7926
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,per_stripe_fec,2,2972637,5805.931641,7915
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,pooled_rounds,0,2090243,4082.505859,5235
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,pooled_rounds,1,2090349,4082.712891,5243
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,pooled_rounds,2,2091132,4084.242188,5240
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,pooled_carousel,0,2044421,3993.009766,5156
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,pooled_carousel,1,2044480,3993.125000,5151
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,64,pooled_carousel,2,2044517,3993.197266,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,equal_split_striping,0,3459614,6757.058594,8704
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,equal_split_striping,1,3464548,6766.695312,8973
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,equal_split_striping,2,3463782,6765.199219,8960
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,rate_proportional_striping,0,3459614,6757.058594,8704
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,rate_proportional_striping,1,3464548,6766.695312,8973
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,rate_proportional_striping,2,3463782,6765.199219,8960
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,per_stripe_fec,0,2972225,5805.126953,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,per_stripe_fec,1,2972711,5806.076172,7926
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,per_stripe_fec,2,2972637,5805.931641,7915
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,pooled_rounds,0,2415753,4718.267578,5948
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,pooled_rounds,1,2412878,4712.652344,6052
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,pooled_rounds,2,2421702,4729.886719,6052
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,pooled_carousel,0,2044421,3993.009766,5156
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,pooled_carousel,1,2044480,3993.125000,5151
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,3,512,pooled_carousel,2,2044517,3993.197266,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,0,3015924,5890.476562,7992
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,1,3017207,5892.982422,7992
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,2,3017170,5892.910156,8004
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,3,3016297,5891.205078,7998
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,4,3016801,5892.189453,7987
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,5,3017386,5893.332031,7966
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,6,3017378,5893.316406,8002
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,equal_split_striping,7,3016588,5891.773438,7982
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,0,3015924,5890.476562,7992
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,1,3017207,5892.982422,7992
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,2,3017170,5892.910156,8004
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,3,3016297,5891.205078,7998
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,4,3016801,5892.189453,7987
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,5,3017386,5893.332031,7966
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,6,3017378,5893.316406,8002
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,rate_proportional_striping,7,3016588,5891.773438,7982
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,0,2972225,5805.126953,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,1,2972711,5806.076172,7926
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,2,2972637,5805.931641,7915
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,3,2973165,5806.962891,7912
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,4,2972562,5805.785156,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,5,2972075,5804.833984,7919
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,6,2972164,5805.007812,7928
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,per_stripe_fec,7,2972518,5805.699219,7939
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,0,2048702,4001.371094,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,1,2048750,4001.464844,5167
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,2,2048798,4001.558594,5168
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,3,2048687,4001.341797,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,4,2048731,4001.427734,5152
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,5,2049081,4002.111328,5152
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,6,2048710,4001.386719,5148
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_rounds,7,2048694,4001.355469,5164
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,0,2044421,3993.009766,5156
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,1,2044480,3993.125000,5151
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,2,2044517,3993.197266,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,3,2044435,3993.037109,5158
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,4,2044453,3993.072266,5148
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,5,2044688,3993.531250,5150
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,6,2044420,3993.007812,5144
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,8,pooled_carousel,7,2044391,3992.951172,5158
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,0,3055389,5967.556641,8087
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,1,3057132,5970.960938,8071
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,2,3057163,5971.021484,8074
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,3,3057383,5971.451172,8102
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,4,3055937,5968.626953,8103
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,5,3056236,5969.210938,8044
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,6,3056249,5969.236328,8054
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,equal_split_striping,7,3055723,5968.208984,8064
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,0,3055389,5967.556641,8087
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,1,3057132,5970.960938,8071
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,2,3057163,5971.021484,8074
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,3,3057383,5971.451172,8102
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,4,3055937,5968.626953,8103
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,5,3056236,5969.210938,8044
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,6,3056249,5969.236328,8054
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,rate_proportional_striping,7,3055723,5968.208984,8064
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,0,2972225,5805.126953,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,1,2972711,5806.076172,7926
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,2,2972637,5805.931641,7915
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,3,2973165,5806.962891,7912
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,4,2972562,5805.785156,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,5,2972075,5804.833984,7919
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,6,2972164,5805.007812,7928
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,per_stripe_fec,7,2972518,5805.699219,7939
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,0,2083356,4069.054688,5235
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,1,2083038,4068.433594,5227
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,2,2083242,4068.832031,5232
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,3,2082184,4066.765625,5248
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,4,2082934,4068.230469,5212
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,5,2083618,4069.566406,5212
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,6,2082840,4068.046875,5231
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_rounds,7,2082625,4067.626953,5224
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,0,2044421,3993.009766,5156
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,1,2044480,3993.125000,5151
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,2,2044517,3993.197266,5160
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,3,2044435,3993.037109,5158
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,4,2044453,3993.072266,5148
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,5,2044688,3993.531250,5150
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,6,2044420,3993.007812,5144
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,64,pooled_carousel,7,2044391,3992.951172,5158
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,0,3376206,6594.152344,8656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,1,3373451,6588.771484,8712
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,2,3378841,6599.298828,8710
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,3,3374878,6591.558594,8766
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,4,3381958,6605.386719,8864
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,5,3388133,6617.447266,8722
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,6,3369928,6581.890625,8728
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,equal_split_striping,7,3376176,6594.093750,8768
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,0,3376206,6594.152344,8656
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,1,3373451,6588.771484,8712
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,2,3378841,6599.298828,8710
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,3,3374878,6591.558594,8766
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,4,3381958,6605.386719,8864
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,5,3388133,6617.447266,8722
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,6,3369928,6581.890625,8728
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,rate_proportional_striping,7,3376176,6594.093750,8768
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,0,2972225,5805.126953,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,1,2972711,5806.076172,7926
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,2,2972637,5805.931641,7915
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,3,2973165,5806.962891,7912
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,4,2972562,5805.785156,7927
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,5,2972075,5804.833984,7919
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,6,2972164,5805.007812,7928
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,per_stripe_fec,7,2972518,5805.699219,7939
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,pooled_rounds,0,2356960,4603.437500,5882
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,pooled_rounds,1,2353581,4596.837891,5688
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,4,seeded-bounded-random-walk,bec-2.0pct,8,512,pooled_rounds,2,2356771,4603.068359,5907
